date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:20:37	66464/66464	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Jan%202024%2015:20:37%20GMT	https://gardenadentalgroup.com/POST	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/POST	(from https://gardenadentalgroup.com/)
16:20:38	85611/85611	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jan%202024%2015:20:37%20GMT	https://gardenadentalgroup.com/all-on-4-implants/	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/all-on-4-implants/index.html	(from https://gardenadentalgroup.com/)
16:20:38	85927/85927	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jan%202024%2015:20:37%20GMT	https://gardenadentalgroup.com/dental-bridge/	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/dental-bridge/index.html	(from https://gardenadentalgroup.com/)
16:20:38	102281/102281	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jan%202024%2015:20:37%20GMT	https://gardenadentalgroup.com/technology/	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/technology/index.html	(from https://gardenadentalgroup.com/)
16:20:39	85835/85835	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jan%202024%2015:20:38%20GMT	https://gardenadentalgroup.com/dental-crowns/	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/dental-crowns/index.html	(from https://gardenadentalgroup.com/)
16:20:39	192343/192343	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jan%202024%2015:20:39%20GMT	https://gardenadentalgroup.com/dental-implants/	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/dental-implants/index.html	(from https://gardenadentalgroup.com/)
16:20:39	186408/186408	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jan%202024%2015:20:39%20GMT	https://gardenadentalgroup.com/dental-fillings/	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/dental-fillings/index.html	(from https://gardenadentalgroup.com/)
16:20:39	87553/87553	---MCZ	200	added ('OK')	application/javascript	etag:W/%22659f6638-15690%22	https://cdn-hemgh.nitrocdn.com/vcNlrUAKJnjjNHqdZLFEUvEMLHAGrvGh/assets/static/optimized/rev-2522cfc/gardenadentalgroup.com/wp-includes/js/jquery/nitro-min-f43b551b749a36845288913120943cc6.jquery.min.js	D:/My%20Web%20Sites/Dental/cdn-hemgh.nitrocdn.com/vcNlrUAKJnjjNHqdZLFEUvEMLHAGrvGh/assets/static/optimized/rev-2522cfc/gardenadentalgroup.com/wp-includes/js/jquery/nitro-min-f43b551b749a36845288913120943cc6.jquery.min.js	(from https://gardenadentalgroup.com/)
16:20:39	13577/13577	---MCZ	200	added ('OK')	application/javascript	etag:W/%22659f6638-35a0%22	https://cdn-hemgh.nitrocdn.com/vcNlrUAKJnjjNHqdZLFEUvEMLHAGrvGh/assets/static/optimized/rev-2522cfc/gardenadentalgroup.com/wp-includes/js/jquery/nitro-min-558973c0fd98109493258c8470e94016.jquery-migrate.min.js	D:/My%20Web%20Sites/Dental/cdn-hemgh.nitrocdn.com/vcNlrUAKJnjjNHqdZLFEUvEMLHAGrvGh/assets/static/optimized/rev-2522cfc/gardenadentalgroup.com/wp-includes/js/jquery/nitro-min-558973c0fd98109493258c8470e94016.jquery-migrate.min.js	(from https://gardenadentalgroup.com/)
16:20:39	89500/89500	---MCZ	200	added ('OK')	application/javascript	etag:W/%22659f6638-15e35%22	https://cdn-hemgh.nitrocdn.com/vcNlrUAKJnjjNHqdZLFEUvEMLHAGrvGh/assets/static/optimized/rev-2522cfc/gardenadentalgroup.com/wp-content/themes/gardena-child/assets/js/nitro-min-jquery.min.js	D:/My%20Web%20Sites/Dental/cdn-hemgh.nitrocdn.com/vcNlrUAKJnjjNHqdZLFEUvEMLHAGrvGh/assets/static/optimized/rev-2522cfc/gardenadentalgroup.com/wp-content/themes/gardena-child/assets/js/nitro-min-jquery.min.js	(from https://gardenadentalgroup.com/)
16:20:40	62448/62448	---MCZ	200	added ('OK')	application/javascript	etag:W/%22659f6638-f48c%22	https://cdn-hemgh.nitrocdn.com/vcNlrUAKJnjjNHqdZLFEUvEMLHAGrvGh/assets/static/optimized/rev-2522cfc/gardenadentalgroup.com/wp-content/themes/gardena-child/assets/js/nitro-min-bootstrap.min.js	D:/My%20Web%20Sites/Dental/cdn-hemgh.nitrocdn.com/vcNlrUAKJnjjNHqdZLFEUvEMLHAGrvGh/assets/static/optimized/rev-2522cfc/gardenadentalgroup.com/wp-content/themes/gardena-child/assets/js/nitro-min-bootstrap.min.js	(from https://gardenadentalgroup.com/)
16:20:40	87005/87005	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jan%202024%2015:20:39%20GMT	https://gardenadentalgroup.com/dental-veneers/	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/dental-veneers/index.html	(from https://gardenadentalgroup.com/)
16:20:40	42863/42863	---MCZ	200	added ('OK')	application/javascript	etag:W/%22659f6638-a809%22	https://cdn-hemgh.nitrocdn.com/vcNlrUAKJnjjNHqdZLFEUvEMLHAGrvGh/assets/static/optimized/rev-2522cfc/cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/nitro-min-slick.min.js	D:/My%20Web%20Sites/Dental/cdn-hemgh.nitrocdn.com/vcNlrUAKJnjjNHqdZLFEUvEMLHAGrvGh/assets/static/optimized/rev-2522cfc/cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/nitro-min-slick.min.js	(from https://gardenadentalgroup.com/)
16:20:40	85916/85916	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jan%202024%2015:20:40%20GMT	https://gardenadentalgroup.com/dentures/	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/dentures/index.html	(from https://gardenadentalgroup.com/)
16:20:40	60950/60950	---MCZ	200	added ('OK')	application/javascript	etag:W/%22659f6639-eec1%22	https://cdn-hemgh.nitrocdn.com/vcNlrUAKJnjjNHqdZLFEUvEMLHAGrvGh/assets/static/optimized/rev-2522cfc/cdnjs.cloudflare.com/ajax/libs/jquery.inputmask/3.1.62/nitro-min-jquery.inputmask.bundle.js	D:/My%20Web%20Sites/Dental/cdn-hemgh.nitrocdn.com/vcNlrUAKJnjjNHqdZLFEUvEMLHAGrvGh/assets/static/optimized/rev-2522cfc/cdnjs.cloudflare.com/ajax/libs/jquery.inputmask/3.1.62/nitro-min-jquery.inputmask.bundle.js	(from https://gardenadentalgroup.com/)
16:20:40	23890/23890	---MCZ	200	added ('OK')	application/javascript	etag:W/%22659f6639-5df1%22	https://cdn-hemgh.nitrocdn.com/vcNlrUAKJnjjNHqdZLFEUvEMLHAGrvGh/assets/static/optimized/rev-2522cfc/cdnjs.cloudflare.com/ajax/libs/owl-carousel/1.3.3/nitro-min-owl.carousel.min.js	D:/My%20Web%20Sites/Dental/cdn-hemgh.nitrocdn.com/vcNlrUAKJnjjNHqdZLFEUvEMLHAGrvGh/assets/static/optimized/rev-2522cfc/cdnjs.cloudflare.com/ajax/libs/owl-carousel/1.3.3/nitro-min-owl.carousel.min.js	(from https://gardenadentalgroup.com/)
16:20:41	86309/86309	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jan%202024%2015:20:41%20GMT	https://gardenadentalgroup.com/emergency-dentist/	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/emergency-dentist/index.html	(from https://gardenadentalgroup.com/)
16:20:41	148479/148479	---MCZ	200	added ('OK')	application/javascript	etag:W/%22659f6639-2447e%22	https://cdn-hemgh.nitrocdn.com/vcNlrUAKJnjjNHqdZLFEUvEMLHAGrvGh/assets/static/optimized/rev-2522cfc/unpkg.com/swiper/nitro-min-swiper-bundle.min.js	D:/My%20Web%20Sites/Dental/cdn-hemgh.nitrocdn.com/vcNlrUAKJnjjNHqdZLFEUvEMLHAGrvGh/assets/static/optimized/rev-2522cfc/unpkg.com/swiper/nitro-min-swiper-bundle.min.js	(from https://gardenadentalgroup.com/)
16:20:41	127942/127942	---MCZ	200	added ('OK')	application/javascript	etag:W/%22659f6639-1f45c%22	https://cdn-hemgh.nitrocdn.com/vcNlrUAKJnjjNHqdZLFEUvEMLHAGrvGh/assets/static/optimized/rev-2522cfc/cdnjs.cloudflare.com/ajax/libs/Swiper/4.5.0/js/nitro-min-swiper.min.js	D:/My%20Web%20Sites/Dental/cdn-hemgh.nitrocdn.com/vcNlrUAKJnjjNHqdZLFEUvEMLHAGrvGh/assets/static/optimized/rev-2522cfc/cdnjs.cloudflare.com/ajax/libs/Swiper/4.5.0/js/nitro-min-swiper.min.js	(from https://gardenadentalgroup.com/)
16:20:41	651605/651605	---MCZ	200	added ('OK')	text/css	etag:W/%22659f6638-9f16f%22	https://cdn-hemgh.nitrocdn.com/vcNlrUAKJnjjNHqdZLFEUvEMLHAGrvGh/assets/static/optimized/rev-2522cfc/gardenadentalgroup.com/combinedCss/nitro-min-noimport-c100a4ab56f0b3c44cf5c1aca1884b73-stylesheet.css	D:/My%20Web%20Sites/Dental/cdn-hemgh.nitrocdn.com/vcNlrUAKJnjjNHqdZLFEUvEMLHAGrvGh/assets/static/optimized/rev-2522cfc/gardenadentalgroup.com/combinedCss/nitro-min-noimport-c100a4ab56f0b3c44cf5c1aca1884b73-stylesheet.css	(from https://gardenadentalgroup.com/)
16:20:41	110710/110710	---MCZ	200	added ('OK')	text/css	etag:W/%22659f6638-1b090%22	https://cdn-hemgh.nitrocdn.com/vcNlrUAKJnjjNHqdZLFEUvEMLHAGrvGh/assets/static/optimized/rev-2522cfc/gardenadentalgroup.com/combinedCss/nitro-min-noimport-11255d029dec8409abc5ba4da3717e75-stylesheet.css	D:/My%20Web%20Sites/Dental/cdn-hemgh.nitrocdn.com/vcNlrUAKJnjjNHqdZLFEUvEMLHAGrvGh/assets/static/optimized/rev-2522cfc/gardenadentalgroup.com/combinedCss/nitro-min-noimport-11255d029dec8409abc5ba4da3717e75-stylesheet.css	(from https://gardenadentalgroup.com/)
16:20:42	86282/86282	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jan%202024%2015:20:42%20GMT	https://gardenadentalgroup.com/family-dentistry/	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/family-dentistry/index.html	(from https://gardenadentalgroup.com/)
16:20:42	453007/453007	---MCZ	200	added ('OK')	text/css	etag:W/%22659f6638-6e9a9%22	https://cdn-hemgh.nitrocdn.com/vcNlrUAKJnjjNHqdZLFEUvEMLHAGrvGh/assets/static/optimized/rev-2522cfc/gardenadentalgroup.com/combinedCss/nitro-min-noimport-7b5e807b741b307e59561c381b8b7fd3-stylesheet.css	D:/My%20Web%20Sites/Dental/cdn-hemgh.nitrocdn.com/vcNlrUAKJnjjNHqdZLFEUvEMLHAGrvGh/assets/static/optimized/rev-2522cfc/gardenadentalgroup.com/combinedCss/nitro-min-noimport-7b5e807b741b307e59561c381b8b7fd3-stylesheet.css	(from https://gardenadentalgroup.com/)
16:20:43	31582/31582	---MCZ	200	added ('OK')	text/css	etag:W/%22659f6641-7b78%22	https://cdn-hemgh.nitrocdn.com/vcNlrUAKJnjjNHqdZLFEUvEMLHAGrvGh/assets/static/optimized/rev-2522cfc/gardenadentalgroup.com/externalFontFace/nitro-min-noimport-6b0258f48fb30118d6a9c6fa56ad9e92-stylesheet.css	D:/My%20Web%20Sites/Dental/cdn-hemgh.nitrocdn.com/vcNlrUAKJnjjNHqdZLFEUvEMLHAGrvGh/assets/static/optimized/rev-2522cfc/gardenadentalgroup.com/externalFontFace/nitro-min-noimport-6b0258f48fb30118d6a9c6fa56ad9e92-stylesheet.css	(from https://gardenadentalgroup.com/)
16:20:44	86447/86447	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jan%202024%2015:20:43%20GMT	https://gardenadentalgroup.com/invisalign/	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/invisalign/index.html	(from https://gardenadentalgroup.com/)
16:20:44	86197/86197	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jan%202024%2015:20:43%20GMT	https://gardenadentalgroup.com/night-guards/	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/night-guards/index.html	(from https://gardenadentalgroup.com/)
16:20:44	86825/86825	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jan%202024%2015:20:43%20GMT	https://gardenadentalgroup.com/oral-cancer-screening/	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/oral-cancer-screening/index.html	(from https://gardenadentalgroup.com/)
16:20:45	85844/85844	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jan%202024%2015:20:44%20GMT	https://gardenadentalgroup.com/root-canal/	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/root-canal/index.html	(from https://gardenadentalgroup.com/)
16:20:45	86593/86593	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jan%202024%2015:20:44%20GMT	https://gardenadentalgroup.com/periodontal-maintenance/	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/periodontal-maintenance/index.html	(from https://gardenadentalgroup.com/)
16:20:45	86421/86421	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jan%202024%2015:20:45%20GMT	https://gardenadentalgroup.com/sedation-dentistry/	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/sedation-dentistry/index.html	(from https://gardenadentalgroup.com/)
16:20:45	66464/66464	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Jan%202024%2015:20:45%20GMT	https://gardenadentalgroup.com/about/o,baseURI	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/about/o,baseURI	(from https://gardenadentalgroup.com/about/)
16:20:46	84724/84724	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jan%202024%2015:20:46%20GMT	https://gardenadentalgroup.com/teeth-cleaning/	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/teeth-cleaning/index.html	(from https://gardenadentalgroup.com/)
16:20:46	86474/86474	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jan%202024%2015:20:45%20GMT	https://gardenadentalgroup.com/sleep-apnea/	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/sleep-apnea/index.html	(from https://gardenadentalgroup.com/)
16:20:46	66464/66464	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Jan%202024%2015:20:46%20GMT	https://gardenadentalgroup.com/about/GET	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/about/GET	(from https://gardenadentalgroup.com/about/)
16:20:46	86592/86592	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jan%202024%2015:20:46%20GMT	https://gardenadentalgroup.com/teeth-whitening/	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/teeth-whitening/index.html	(from https://gardenadentalgroup.com/)
16:20:47	187500/187500	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jan%202024%2015:20:47%20GMT	https://gardenadentalgroup.com/new-patient-specials/	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/new-patient-specials/index.html	(from https://gardenadentalgroup.com/)
16:20:47	86482/86482	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jan%202024%2015:20:46%20GMT	https://gardenadentalgroup.com/tooth-extraction/	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/tooth-extraction/index.html	(from https://gardenadentalgroup.com/)
16:20:47	197089/197089	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jan%202024%2015:20:47%20GMT	https://gardenadentalgroup.com/privacy-policy/	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/privacy-policy/index.html	(from https://gardenadentalgroup.com/)
16:20:47	94546/94546	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jan%202024%2015:20:47%20GMT	https://gardenadentalgroup.com/blog/	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/blog/index.html	(from https://gardenadentalgroup.com/)
16:20:48	187638/187638	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jan%202024%2015:20:48%20GMT	https://gardenadentalgroup.com/terms-conditions/	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/terms-conditions/index.html	(from https://gardenadentalgroup.com/)
16:20:48	1882/1882	---MCZ	200	added ('OK')	application/javascript	etag:W/%22659f6638-807%22	https://cdn-hemgh.nitrocdn.com/vcNlrUAKJnjjNHqdZLFEUvEMLHAGrvGh/assets/static/optimized/rev-2522cfc/gardenadentalgroup.com/wp-content/themes/hello-elementor/assets/js/nitro-min-8a5471f88ca9c58e18cea05ebc9fe21a.hello-frontend.min.js	D:/My%20Web%20Sites/Dental/cdn-hemgh.nitrocdn.com/vcNlrUAKJnjjNHqdZLFEUvEMLHAGrvGh/assets/static/optimized/rev-2522cfc/gardenadentalgroup.com/wp-content/themes/hello-elementor/assets/js/nitro-min-8a5471f88ca9c58e18cea05ebc9fe21a.hello-front	(from https://gardenadentalgroup.com/)
16:20:48	5313/5313	---MCZ	200	added ('OK')	application/javascript	etag:W/%22659f6638-1567%22	https://cdn-hemgh.nitrocdn.com/vcNlrUAKJnjjNHqdZLFEUvEMLHAGrvGh/assets/static/optimized/rev-2522cfc/gardenadentalgroup.com/wp-content/plugins/pojo-accessibility/assets/js/nitro-min-8a5471f88ca9c58e18cea05ebc9fe21a.app.min.js	D:/My%20Web%20Sites/Dental/cdn-hemgh.nitrocdn.com/vcNlrUAKJnjjNHqdZLFEUvEMLHAGrvGh/assets/static/optimized/rev-2522cfc/gardenadentalgroup.com/wp-content/plugins/pojo-accessibility/assets/js/nitro-min-8a5471f88ca9c58e18cea05ebc9fe21a.app.min	(from https://gardenadentalgroup.com/)
16:20:48	20203/20203	---MC-	200	added ('OK')	application/json	date:Mon,%2015%20Jan%202024%2015:20:47%20GMT	https://gardenadentalgroup.com/wp-json/wp/v2/pages/53	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/wp-json/wp/v2/pages/53.json	(from https://gardenadentalgroup.com/about/)
16:20:48	12187/12187	---MCZ	200	added ('OK')	application/javascript	etag:W/%22659f6638-3044%22	https://cdn-hemgh.nitrocdn.com/vcNlrUAKJnjjNHqdZLFEUvEMLHAGrvGh/assets/static/optimized/rev-2522cfc/gardenadentalgroup.com/wp-content/themes/gardena-child/assets/js/nitro-min-9f313a94bd5cdab4f91df02fd20ab572.jquery.scrollbar.js	D:/My%20Web%20Sites/Dental/cdn-hemgh.nitrocdn.com/vcNlrUAKJnjjNHqdZLFEUvEMLHAGrvGh/assets/static/optimized/rev-2522cfc/gardenadentalgroup.com/wp-content/themes/gardena-child/assets/js/nitro-min-9f313a94bd5cdab4f91df02fd20ab572.jquery.scroll	(from https://gardenadentalgroup.com/)
16:20:49	66464/66464	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Jan%202024%2015:20:49%20GMT	https://gardenadentalgroup.com/about/Edge/	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/about/Edge/index.html	(from https://gardenadentalgroup.com/about/)
16:20:49	2384/2384	---MC-	200	added ('OK')	application/json	date:Mon,%2015%20Jan%202024%2015:20:49%20GMT	https://gardenadentalgroup.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgardenadentalgroup.com%2Fabout%2F	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/wp-json/oembed/1.0/embed00f5.json	(from https://gardenadentalgroup.com/about/)
16:20:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2015:20:50%20GMT	https://gardenadentalgroup.com/?p=53	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/index5fb3.html	(from https://gardenadentalgroup.com/about/)
16:20:50	2559/2559	---MC-	200	added ('OK')	text/xml	date:Mon,%2015%20Jan%202024%2015:20:50%20GMT	https://gardenadentalgroup.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgardenadentalgroup.com%2Fabout%2F&format=xml	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/wp-json/oembed/1.0/embed3723	(from https://gardenadentalgroup.com/about/)
16:20:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2015:20:51%20GMT	https://gardenadentalgroup.com/dr-sanaz	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/dr-sanaz	(from https://gardenadentalgroup.com/about/)
16:20:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2015:20:52%20GMT	https://gardenadentalgroup.com/dr-armen	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/dr-armen	(from https://gardenadentalgroup.com/about/)
16:20:52	84992/84992	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jan%202024%2015:20:52%20GMT	https://gardenadentalgroup.com/dr-sanaz/	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/dr-sanaz/index.html	(from https://gardenadentalgroup.com/about/)
16:20:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2015:20:52%20GMT	https://gardenadentalgroup.com/dr-arvin	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/dr-arvin	(from https://gardenadentalgroup.com/about/)
16:20:52	84965/84965	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jan%202024%2015:20:52%20GMT	https://gardenadentalgroup.com/dr-armen/	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/dr-armen/index.html	(from https://gardenadentalgroup.com/about/)
16:20:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2015:20:53%20GMT	https://gardenadentalgroup.com/dr-pedrum	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/dr-pedrum	(from https://gardenadentalgroup.com/about/)
16:20:53	83727/83727	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jan%202024%2015:20:53%20GMT	https://gardenadentalgroup.com/dr-arvin/	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/dr-arvin/index.html	(from https://gardenadentalgroup.com/about/)
16:20:54	66464/66464	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Jan%202024%2015:20:53%20GMT	https://gardenadentalgroup.com/about/POST	D:/My%20Web%20Sites/Dental/gardenadentalgroup.com/about/POST	(from https://gardenadentalgroup.com/about/)
